Retention_time,StorageNodeVoltage
257.29289,1.37584443088409
258.20487,1.37578161455903
259.11678,1.37566495566962
260.02896,1.37561111310528
260.94087,1.37554829678021
261.85255,1.37547650669443
262.76419,1.37539574284791
263.67578,1.37534190028357
264.58772,1.37525216267633
265.49955,1.37522524139416
266.41129,1.37513550378693
267.32294,1.37502781865824
268.23482,1.3749739760939
269.14673,1.37484834344377
270.05871,1.37483039592232
270.97036,1.37475860583653
271.88228,1.37468681575075
272.79434,1.37461502566496
273.70638,1.37452528805772
274.61833,1.37447144549338
275.53035,1.37437273412542
276.44232,1.3742919702789
277.35403,1.37422018019312
278.26599,1.3741394163466
279.17767,1.37407660002154
280.08937,1.3740227574572
281.00128,1.37390609856779
281.91317,1.373834308482
282.8248,1.37378943967838
283.73681,1.37371764959259
284.64876,1.37361893822463
285.56083,1.37352920061739
286.47253,1.37345741053161
287.3843,1.37335869916365
288.29592,1.37325998779569
289.20785,1.37320614523134
290.11982,1.37311640762411
291.0318,1.37301769625615
291.94379,1.37296385369181
292.85573,1.37289206360602
293.76774,1.37282027352023
294.67945,1.37278437847733
295.59131,1.37271258839154
296.50327,1.37262285078431
297.41525,1.37254208693779
298.32687,1.37249721813418
299.23887,1.37245234933056
300.15078,1.37236261172332
301.06246,1.3723177429197
301.97448,1.37222800531247
302.88636,1.37212032018378
303.79799,1.37203058257655
304.7096,1.37196776625148
305.62155,1.37190494992642
306.53359,1.37181521231918
307.44523,1.37176136975484
308.35684,1.37168957966905
309.26876,1.37164471086543
310.1804,1.37155497325819
311.09202,1.37149215693313
312.00398,1.37142036684734
312.91586,1.37134857676155
313.82778,1.37125883915431
314.73974,1.37116012778635
315.65142,1.37114218026491
316.56334,1.37111525898273
317.47524,1.37104346889695
318.38686,1.37096270505043
319.29887,1.3708729674432
320.21078,1.37078322983596
321.12278,1.37069349222872
322.03467,1.37063067590366
322.94642,1.37057683333932
323.85829,1.37050504325353
324.77019,1.37042427940701
325.68211,1.37035248932122
326.5938,1.37032556803905
327.50541,1.37022685667109
328.41744,1.37018198786748
329.32913,1.37011019778169
330.24083,1.37002943393517
331.15278,1.36996661761011
332.06467,1.36987688000287
332.97664,1.36981406367781
333.8886,1.36973329983129
334.80024,1.3696615097455
335.71202,1.36961664094189
336.62399,1.3695448508561
337.53566,1.36946408700958
338.44734,1.36937434940235
339.35899,1.36928461179511
340.2706,1.36923076923077
341.18256,1.36917692666643
342.09429,1.36913205786281
343.00618,1.36900642521268
343.91815,1.36897950393051
344.8301,1.36889874008399
345.74205,1.36885387128038
346.654,1.36876413367314
347.56565,1.36871926486952
348.47756,1.36865644854446
349.38917,1.36853978965505
350.30083,1.36847697332998
351.21278,1.36842313076564
352.12476,1.3683692882013
353.03637,1.36830647187623
353.94831,1.36823468179044
354.8602,1.36816289170466
355.77189,1.36809110161887
356.68359,1.36803725905452
357.59562,1.36797444272946
358.50762,1.36786675760078
359.41958,1.36780394127571
360.33154,1.36774112495064
361.24353,1.36769625614703
362.15521,1.36763343982196
363.06684,1.36757959725762
363.97877,1.36750780717183
364.89043,1.36741806956459
365.80231,1.3673462794788
366.71402,1.36728346315374
367.62586,1.36717577802505
368.53755,1.36711296169999
369.4492,1.36703219785348
370.36088,1.36700527657131
371.27276,1.36693348648552
372.18448,1.36683477511756
373.09632,1.36676298503177
374.00795,1.3667001687067
374.91996,1.36668222118525
375.83157,1.36658350981729
376.74353,1.36651171973151
377.65541,1.36643992964572
378.5672,1.36636813955993
379.47891,1.36631429699559
380.39085,1.36626045443124
381.30285,1.36617071682401
382.2145,1.36611687425966
383.12651,1.3660540579346
384.03821,1.36597329408809
384.94996,1.36594637280592
385.86196,1.36584766143796
386.77392,1.36578484511289
387.68553,1.3657130550271
388.59748,1.36566818622348
389.50941,1.36561434365914
390.42112,1.3655246060519
391.33311,1.36547973724829
392.24511,1.3654079471625
393.15703,1.36534513083743
394.06891,1.36528231451237
394.98087,1.3652194981873
395.89251,1.36515668186223
396.80452,1.36510283929789
397.7162,1.36504002297283
398.6282,1.36494131160487
399.5401,1.3649143903227
400.45178,1.36484260023691
401.36357,1.36477081015112
402.27547,1.36469004630461
403.18719,1.36467209878316
404.09886,1.3645733874152
405.01086,1.36451954485086
405.92296,1.36442980724362
406.83467,1.36436699091855
407.74666,1.36432212211494
408.6583,1.36425930578987
409.57019,1.36418751570408
410.48181,1.36413367313974
411.39346,1.36407085681467
412.30507,1.36400804048961
413.21694,1.3639272766431
414.12894,1.36387343407875
415.04092,1.36383753903586
415.95308,1.3637388276679
416.86502,1.36366703758211
417.77694,1.36360422125704
418.68892,1.3635503786927
419.6006,1.36350550988908
420.51224,1.36344269356402
421.42427,1.3633978247604
422.3359,1.36334398219606
423.24786,1.36327219211027
424.15982,1.3632093757852
425.07145,1.36315553322086
425.98335,1.3630927168958
426.89503,1.36302990057073
427.80668,1.36296708424567
428.71841,1.36291324168132
429.63011,1.36285939911698
430.54208,1.36277863527047
431.45406,1.36270684518468
432.36569,1.36265300262034
433.27741,1.36259018629527
434.18941,1.36254531749165
435.10147,1.36250044868804
436.01336,1.36241968484152
436.92499,1.36234789475573
437.83684,1.36227610466995
438.74853,1.36220431458416
439.6604,1.36211457697692
440.57211,1.3620697081733
441.48385,1.36198894432679
442.39583,1.36195304928389
443.30748,1.36189023295883
444.2194,1.36183639039449
445.13134,1.36177357406942
446.04303,1.36169281022291
446.95495,1.36162999389784
447.86666,1.36155820381205
448.77871,1.36148641372626
449.69034,1.3613877023583
450.60225,1.36136078107613
451.514,1.36132488603324
452.42565,1.36126206970817
453.33733,1.36122617466528
454.24903,1.36114541081877
455.16107,1.3610825944937
456.07302,1.36102875192936
456.98491,1.36097490936502
457.89677,1.36092106680068
458.80837,1.3609300405614
459.72034,1.36080440791127
460.6323,1.36072364406475
461.54405,1.36066082773969
462.45603,1.36060698517535
463.36799,1.36055314261101
464.27989,1.36049032628594
465.19187,1.36045443124305
466.10395,1.36036469363581
467.01566,1.3602839297893
467.92758,1.36026598226785
468.83951,1.36017624466061
469.7512,1.36014034961772
470.66283,1.36010445457482
471.57453,1.36001471696759
472.48641,1.35997882192469
473.39831,1.35992497936035
474.31028,1.35983524175311
475.22225,1.35977242542805
476.13424,1.35974550414588
477.04616,1.35966474029936
477.9578,1.35961089773502
478.86966,1.35953013388851
479.78129,1.35946731756344
480.69322,1.35937757995621
481.60508,1.35932373739187
482.51705,1.35926989482752
483.42906,1.35921605226318
484.34078,1.35918015722029
485.25248,1.35912631465595
486.16417,1.35905452457016
487.07613,1.35898273448437
487.98779,1.3589199181593
488.89979,1.35883915431279
489.81182,1.35878531174845
490.72352,1.35870454790193
491.63544,1.35864173157687
492.54706,1.35859686277325
493.45906,1.35852507268746
494.37077,1.35845328260167
495.2828,1.35841738755878
496.19443,1.35834559747299
497.1063,1.3582738073872
498.01797,1.35825585986575
498.92965,1.35821099106213
499.8417,1.35817509601924
500.75371,1.35811227969417
501.66569,1.35804048960839
502.57744,1.35795972576187
503.48933,1.35786998815464
504.40122,1.35785204063319
505.31287,1.35778922430812
506.22458,1.35771743422233
507.13626,1.35767256541872
508.04816,1.35760974909365
508.95986,1.35754693276858
509.87182,1.35751103772569
510.78377,1.35744822140062
511.69541,1.35739437883628
512.60708,1.35733156251122
513.51901,1.35727771994688
514.43072,1.35721490362181
515.34242,1.35717003481819
516.25416,1.35711619225385
517.16602,1.35703542840734
518.07791,1.35697261208227
518.98988,1.35691876951793
519.90173,1.35683800567142
520.81369,1.3567931368678
521.72533,1.35672134678201
522.6372,1.35668545173911
523.54881,1.35658674037116
524.46043,1.35653289780681
525.37235,1.35648802900319
526.28408,1.35644316019958
527.19598,1.35638931763523
528.10795,1.35632650131017
529.01989,1.35628163250655
529.93159,1.35619189489931
530.84352,1.3561470260957
531.75551,1.35605728848846
532.66716,1.35603036720629
533.57912,1.35594960335978
534.49078,1.35592268207761
535.40277,1.35585089199182
536.31466,1.3558060231882
537.22658,1.35573423310241
538.13827,1.35568039053807
539.04993,1.35564449549517
539.96191,1.35556373164866
540.87383,1.35552783660576
541.78546,1.35549194156287
542.69738,1.35540220395563
543.60901,1.35533938763057
544.5207,1.35530349258767
545.43271,1.35524067626261
546.3447,1.35517785993754
547.25663,1.3551240173732
548.16854,1.35508812233031
549.08043,1.35501633224452
549.99209,1.354935568398
550.9038,1.354935568398
551.81565,1.35483685703004
552.72768,1.3547830144657
553.63932,1.35472019814064
554.55137,1.35467532933702
555.46307,1.35462148677268
556.37506,1.35454969668689
557.28703,1.35448688036182
558.19894,1.3544779066011
559.11083,1.35439714275459
560.02249,1.35434330019024
560.93443,1.35428048386518
561.84605,1.35420869377939
562.75799,1.35418177249722
563.66967,1.35408306112926
564.58153,1.35407408736853
565.49327,1.35401127104347
566.40518,1.35393948095768
567.31706,1.35389461215406
568.22901,1.35385871711117
569.14087,1.35377795326465
570.05267,1.35373308446104
570.96473,1.35368821565742
571.87668,1.35360745181091
572.78846,1.35357155676801
573.70012,1.35350874044294
574.61199,1.3534548978786
575.52368,1.35336516027137
576.43542,1.35332029146775
577.34739,1.35323952762124
578.25936,1.35316773753545
579.17104,1.3531138949711
580.08305,1.35309594744966
580.99467,1.35301518360314
581.90656,1.35297031479953
582.81823,1.35292544599591
583.7299,1.35288057719229
584.64179,1.35283570838867
585.55344,1.35279083958505
586.46545,1.35272802325999
587.37709,1.35264725941348
588.28875,1.35261136437058
589.20035,1.35255752180624
590.1121,1.35249470548117
591.02408,1.35244086291683
591.93598,1.35237804659177
592.84769,1.35232420402742
593.75931,1.35226138770236
594.67129,1.35220754513802
595.58328,1.3521626763344
596.49497,1.3521267812915
597.40688,1.35210883377006
598.31859,1.35203704368427
599.23054,1.35196525359848
600.14224,1.35192935855558
601.05431,1.35187551599124
601.96616,1.3518216734269
602.8781,1.35174988334111
603.79001,1.35167809325532
604.70162,1.3516332244517
605.61327,1.35156143436591
606.52514,1.35154348684447
607.43677,1.35148964428013
608.34839,1.35142682795506
609.26003,1.35139990667289
610.17195,1.3513281165871
611.08362,1.35129222154421
611.99524,1.35122940521914
612.9069,1.35115761513335
613.81857,1.35111274632973
614.73052,1.35104993000467
615.64248,1.35097813991888
616.55443,1.35091532359381
617.46607,1.35084353350802
618.37814,1.3508345597473
619.29006,1.35078969094368
620.20196,1.35069995333644
621.11398,1.35066405829355
622.02609,1.35061021572921
622.93805,1.35052047812197
623.84975,1.3504935568398
624.7617,1.35043074051474
625.67367,1.3503410029075
626.58536,1.35028716034316
627.49727,1.35026023906099
628.4089,1.35023331777882
629.3209,1.35016152769303
630.23257,1.35010768512868
631.14421,1.35007179008579
632.05616,1.34999087990661
632.96778,1.34991791915949
633.87983,1.34985407850576
634.79145,1.34980847803882
635.70336,1.3497355172917
636.615,1.34970815701153
637.52697,1.34966255654458
638.43908,1.34960783598424
639.35087,1.34953487523712
640.26286,1.34947103458339
641.1746,1.34941631402306
642.08659,1.34936159346272
642.99862,1.34930687290238
643.9103,1.3492886327156
644.822,1.34924303224865
645.73371,1.34915183131475
646.64532,1.3491062308478
647.55715,1.34906975047425
648.46908,1.34901502991391
649.38071,1.34894206916679
650.29257,1.34888734860645
651.2045,1.34882350795272
652.11619,1.34879614767255
653.02786,1.34876878739238
653.9395,1.34872318692543
654.8511,1.34867758645849
655.76279,1.34861374580476
656.67452,1.34854078505764
657.58653,1.34850430468408
658.49848,1.34842222384357
659.41014,1.34836750328323
660.32208,1.3483127827229
661.23399,1.34824894206917
662.14584,1.34817598132205
663.0575,1.34814862104188
663.96937,1.34810302057493
664.8813,1.34805742010798
665.79306,1.34802093973442
666.70494,1.34794797898731
667.61658,1.34792061870714
668.52826,1.34785677805341
669.44028,1.34782029767985
670.35195,1.34773821683934
671.2636,1.34770173646578
672.17528,1.34764701590544
673.08725,1.34760141543849
673.9992,1.34753757478477
674.91121,1.34752845469138
675.82289,1.34745549394426
676.73487,1.34742813366409
677.64679,1.34731869254341
678.55855,1.34726397198307
679.47024,1.3472366117029
680.38184,1.34718189114257
681.29378,1.34710893039545
682.20544,1.3470633299285
683.11748,1.34699036918138
684.02944,1.34692652852765
684.94111,1.34686268787392
685.85276,1.34684444768714
686.76474,1.3467988472202
687.67644,1.34669852619291
688.58811,1.34666204581935
689.49996,1.34659820516562
690.41164,1.34655260469867
691.32329,1.34649788413833
692.23492,1.34645228367139
693.14675,1.34639756311105
694.05877,1.34637932292427
694.97069,1.34631548227054
695.88265,1.34629724208376
696.79434,1.34621516124325
697.70632,1.34615132058952
698.61802,1.34612396030935
699.52967,1.34612396030935
700.44139,1.34605099956224
701.35317,1.34591419816139
702.26509,1.34589595797461
703.17703,1.34585035750766
704.08893,1.34578651685393
705.00088,1.3457226762002
705.91281,1.34569531592003
706.82485,1.34560411498614
707.73689,1.34556763461258
708.64892,1.34550379395885
709.56064,1.3454581934919
710.47227,1.34543995330512
711.3843,1.34541259302495
712.29597,1.34533963227783
713.20765,1.3452849117175
714.11965,1.34523019115716
715.0315,1.34516635050343
715.94352,1.34512987012987
716.85543,1.34505690938275
717.76713,1.34500218882241
718.67909,1.34496570844885
719.59081,1.34492010798191
720.50251,1.34484714723479
721.41451,1.34481978695462
722.3265,1.34478330658106
723.2382,1.34473770611411
724.15017,1.34466474536699
725.06223,1.3445735444331
725.97415,1.34453706405954
726.88606,1.34450970377937
727.79775,1.34445498321903
728.70967,1.34440938275208
729.62138,1.34438202247191
730.5331,1.34435466219174
731.44514,1.34430906172479
732.35677,1.34424522107106
733.26873,1.34419050051073
734.18038,1.34410841967022
735.09225,1.34407193929666
736.00415,1.34400809864293
736.91581,1.34398073836276
737.82768,1.34392601780242
738.73959,1.34389865752225
739.65127,1.34387129724208
740.56315,1.34381657668175
741.47489,1.34376185612141
742.38662,1.34372537574785
743.29832,1.34363417481395
744.20996,1.34357945425361
745.12192,1.34356121406683
746.03394,1.34350649350649
746.9459,1.34346089303955
747.85755,1.34340617247921
748.76957,1.34336057201226
749.68125,1.34329673135853
750.59327,1.34325113089158
751.50492,1.34320553042463
752.41675,1.34315992995768
753.33027,1.34312344958412
754.24219,1.34306872902379
755.1539,1.34299576827667
756.06581,1.34294104771633
756.97769,1.34289544724938
757.88959,1.34284072668904
758.80126,1.34276776594192
759.71319,1.34274952575514
760.62508,1.34270392528819
761.53671,1.34265832482125
762.44834,1.34260360426091
763.36031,1.34254888370057
764.27203,1.34248504304684
765.18399,1.34243944257989
766.09586,1.34241208229972
767.00789,1.34233000145921
767.91956,1.34228440099227
768.83125,1.34221144024515
769.74315,1.34218407996498
770.655,1.34213847949803
771.56663,1.34209287903108
772.47856,1.34202903837735
773.39025,1.34202903837735
774.3019,1.34192871735007
775.21354,1.34188311688312
776.12547,1.34186487669634
777.0371,1.341810156136
777.94876,1.34175543557566
778.86064,1.34172807529549
779.77227,1.34167335473515
780.68435,1.34164599445498
781.5962,1.34155479352109
782.50827,1.34151831314753
783.42027,1.34146359258719
784.33192,1.34142711221363
785.24385,1.34137239165329
786.15549,1.3413632715599
787.06717,1.34129943090617
787.9791,1.34124471034583
788.89103,1.34116262950533
789.80295,1.34116262950533
790.71461,1.34110790894499
791.62656,1.34108054866482
792.5385,1.34102582810448
793.45021,1.34098934773092
794.36223,1.3409163869838
795.274,1.34087990661024
796.18604,1.34086166642346
797.09774,1.34080694586313
798.00961,1.34076134539618
798.92131,1.34071574492923
799.83301,1.34069750474245
800.74492,1.34059718371516
801.65689,1.3405607033416
802.5689,1.3404695024077
803.48057,1.34046038231432
804.39267,1.34041478184737
805.30458,1.34036918138042
806.21625,1.34031446082008
807.12819,1.34024150007296
808.03984,1.34022325988618
808.95148,1.34015941923245
809.86315,1.34010469867211
810.77516,1.34006821829856
811.68677,1.340031737925
812.59875,1.34001349773822
813.51043,1.33994965708449
814.42212,1.33987669633737
815.33384,1.33984021596381
816.24547,1.33979461549686
817.1571,1.33974901502991
818.06898,1.33970341456297
818.98067,1.33965781409602
819.89255,1.3395848533489
820.8042,1.33954837297534
821.71607,1.33951189260178
822.62777,1.33942981176127
823.53937,1.33941157157449
824.45125,1.33936597110754
825.36327,1.3393203706406
826.27529,1.3392291697067
827.18689,1.33921092951992
828.09858,1.3391379687728
829.01054,1.33908324821246
829.92246,1.33902852765212
830.83414,1.33898292718517
831.74615,1.33893732671823
832.65807,1.33893732671823
833.56977,1.33884612578433
834.48145,1.33881876550416
835.39348,1.3387822851306
836.3054,1.33871844447687
837.21707,1.33864548372975
838.12901,1.3385998832628
839.04089,1.33854516270247
839.95279,1.33850868232891
840.86469,1.33848132204874
841.77668,1.33845396176857
842.68834,1.3384266014884
843.60024,1.33835364074128
844.51183,1.33829892018094
845.42358,1.33823507952721
846.33521,1.33818947906027
847.24686,1.33813475849993
848.15876,1.33808915803298
849.07078,1.33799795709908
849.98246,1.33798883700569
850.89438,1.33796147672552
851.80609,1.33791587625857
852.71802,1.33786115569823
853.62973,1.33781555523129
854.54173,1.33776995476434
855.45342,1.337715234204
856.36532,1.33767875383044
857.277,1.3376240332701
858.18868,1.33757843280315
859.10041,1.33755107252298
860.01231,1.33749635196264
860.92424,1.33742339121553
861.83611,1.3373595505618
862.74782,1.33732307018824
863.65947,1.33730483000146
864.5711,1.33725010944112
865.48306,1.33718626878739
866.395,1.33715890850722
867.30663,1.33709506785349
868.21862,1.33704034729316
869.13056,1.33701298701299
870.04225,1.33695826645265
870.95419,1.3369126659857
871.86616,1.33688530570553
872.77807,1.33683058514519
873.68975,1.33676674449146
874.60168,1.33671202393113
875.51371,1.33668466365096
876.42536,1.33663906318401
877.33734,1.33658434262367
878.24905,1.33654786225011
879.16077,1.33649314168977
880.07275,1.33643842112943
880.98462,1.3363745804757
881.89656,1.33633810010215
882.80851,1.33630161972859
883.72053,1.33623777907486
884.63212,1.3362012987013
885.54379,1.33617393842113
886.4554,1.33611921786079
887.36743,1.33607361739384
888.2793,1.3360188968335
889.19131,1.33598241645994
890.10294,1.335936815993
891.01462,1.335936815993
891.9267,1.33589121552605
892.83874,1.33585473515249
893.75072,1.33579089449876
894.66263,1.3357544141252
895.57454,1.33568145337808
896.48626,1.33564497300452
897.3979,1.3355811323508
898.30953,1.33553553188385
899.22145,1.33549905151029
900.13316,1.33545345104334
901.04509,1.335398730483
901.95703,1.33533488982927
902.86891,1.33532576973588
903.78051,1.33526192908215
904.69211,1.33519808842843
905.60398,1.33516160805487
906.51585,1.33507952721436
907.42788,1.33507952721436
908.33979,1.33502480665402
909.25166,1.3349518459069
910.16363,1.33490624543995
911.07531,1.33485152487961
911.98728,1.33482416459945
